uf;estado;secao;nome_secao;co_pais;co_pais_ison3;destino;periodo;valor_fob
PE;Pernambuco;XVII;Material de transporte;289;288;Gana;P1;4430830.00
PE;Pernambuco;XVII;Material de transporte;289;288;Gana;P2;607156.00
PE;Pernambuco;XVII;Material de transporte;301;300;Grécia;P1;270.00
PE;Pernambuco;XVII;Material de transporte;317;320;Guatemala;P1;2578828.00
PE;Pernambuco;XVII;Material de transporte;317;320;Guatemala;P2;5130160.00
PE;Pernambuco;XVII;Material de transporte;331;226;Guiné Equatorial;P1;11217.00
PE;Pernambuco;XVII;Material de transporte;345;340;Honduras;P1;1813566.00
PE;Pernambuco;XVII;Material de transporte;345;340;Honduras;P2;392122.00
PE;Pernambuco;XVII;Material de transporte;351;344;Hong Kong;P1;1640.00
PE;Pernambuco;XVII;Material de transporte;355;348;Hungria;P1;39862.00
PE;Pernambuco;XVII;Material de transporte;361;356;Índia;P1;286934.00
PE;Pernambuco;XVII;Material de transporte;361;356;Índia;P2;401226.00
PE;Pernambuco;XVII;Material de transporte;386;380;Itália;P1;3482308.00
PE;Pernambuco;XVII;Material de transporte;386;380;Itália;P2;1760727.00
PE;Pernambuco;XVII;Material de transporte;391;388;Jamaica;P1;3021861.00
PE;Pernambuco;XVII;Material de transporte;399;392;Japão;P1;164373.00
PE;Pernambuco;XVII;Material de transporte;399;392;Japão;P2;130052.00
PE;Pernambuco;XVII;Material de transporte;493;484;México;P1;158704362.00
PE;Pernambuco;XVII;Material de transporte;493;484;México;P2;582184420.00
PE;Pernambuco;XVII;Material de transporte;521;558;Nicarágua;P1;567316.00
PE;Pernambuco;XVII;Material de transporte;521;558;Nicarágua;P2;117171.00
PE;Pernambuco;XVII;Material de transporte;556;512;Omã;P2;968886.00
PE;Pernambuco;XVII;Material de transporte;573;528;Países Baixos (Holanda);P1;26308.00
PE;Pernambuco;XVII;Material de transporte;573;528;Países Baixos (Holanda);P2;530000.00
PE;Pernambuco;XVII;Material de transporte;580;591;Panamá;P1;10386531.00
PE;Pernambuco;XVII;Material de transporte;580;591;Panamá;P2;13726495.00
PE;Pernambuco;XVII;Material de transporte;586;600;Paraguai;P1;52134303.00
PE;Pernambuco;XVII;Material de transporte;586;600;Paraguai;P2;73943158.00
PE;Pernambuco;XVII;Material de transporte;589;604;Peru;P1;41985493.00
PE;Pernambuco;XVII;Material de transporte;589;604;Peru;P2;96621720.00
PE;Pernambuco;XVII;Material de transporte;603;616;Polônia;P1;1508.00
PE;Pernambuco;XVII;Material de transporte;603;616;Polônia;P2;32021.00
PE;Pernambuco;XVII;Material de transporte;607;620;Portugal;P1;116140.00
PE;Pernambuco;XVII;Material de transporte;607;620;Portugal;P2;85.00
PE;Pernambuco;XVII;Material de transporte;647;214;República Dominicana;P1;51800.00
PE;Pernambuco;XVII;Material de transporte;647;214;República Dominicana;P2;4929880.00
PE;Pernambuco;XVII;Material de transporte;670;642;Romênia;P2;1215.00
PE;Pernambuco;XVII;Material de transporte;687;222;El Salvador;P1;754034.00
PE;Pernambuco;XVII;Material de transporte;687;222;El Salvador;P2;1662579.00
PE;Pernambuco;XVII;Material de transporte;756;710;África do Sul;P1;207000.00
PE;Pernambuco;XVII;Material de transporte;764;752;Suécia;P1;31439.00
PE;Pernambuco;XVII;Material de transporte;764;752;Suécia;P2;9098.00
PE;Pernambuco;XVII;Material de transporte;767;756;Suíça;P1;2705.00
PE;Pernambuco;XVII;Material de transporte;767;756;Suíça;P2;454159.00
PE;Pernambuco;XVII;Material de transporte;791;203;Tcheca, República;P2;365.00
PE;Pernambuco;XVII;Material de transporte;827;792;Turquia;P1;256978.00
PE;Pernambuco;XVII;Material de transporte;827;792;Turquia;P2;3285504.00
PE;Pernambuco;XVII;Material de transporte;833;800;Uganda;P1;6000.00
PE;Pernambuco;XVII;Material de transporte;845;858;Uruguai;P1;27895927.00
PE;Pernambuco;XVII;Material de transporte;845;858;Uruguai;P2;98095000.00
PE;Pernambuco;XVII;Material de transporte;850;862;Venezuela;P1;448048.00
PE;Pernambuco;XVII;Material de transporte;850;862;Venezuela;P2;11334260.00
PE;Pernambuco;XVII;Material de transporte;858;704;Vietnã;P2;126.00
PE;Pernambuco;XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";023;276;Alemanha;P1;2872927.00
PE;Pernambuco;XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";023;276;Alemanha;P2;1329925.00
PE;Pernambuco;XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";040;024;Angola;P1;361102.00
PE;Pernambuco;XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";040;024;Angola;P2;757965.00
PE;Pernambuco;XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";053;682;Arábia Saudita;P1;43578.00
PE;Pernambuco;XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";053;682;Arábia Saudita;P2;70315.00
PE;Pernambuco;XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";063;032;Argentina;P1;813504.00
PE;Pernambuco;XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";063;032;Argentina;P2;4017135.00
PE;Pernambuco;XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";064;051;Armênia;P2;909.00
PE;Pernambuco;XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";069;036;Austrália;P1;17336.00
PE;Pernambuco;XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";069;036;Austrália;P2;24093.00
PE;Pernambuco;XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";072;040;Áustria;P1;154.00
PE;Pernambuco;XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";072;040;Áustria;P2;16055.00
PE;Pernambuco;XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";080;048;Barein;P1;3500.00
PE;Pernambuco;XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";083;052;Barbados;P2;76.00
PE;Pernambuco;XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";085;112;Belarus;P1;10181.00
PE;Pernambuco;XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";085;112;Belarus;P2;9010.00
PE;Pernambuco;XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";087;056;Bélgica;P1;199155.00
PE;Pernambuco;XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";087;056;Bélgica;P2;296070.00
PE;Pernambuco;XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";097;068;Bolívia;P1;465499.00
